id	Degree	Closeness	Betweenness	Kingdom	Phylum	Class	Order	Family	Genus	RA	Occupancy	ID	Exemplar	Cluster	Cluster_size
ASV_1028	292	0.00121065375302663	0.733720420332364	Bacteria	Chloroflexi	TK10	NA	NA	NA	0.00135091405766559	0.0442477876106195	ASV_1028	ASV_1028	Cluster_73	25
ASV_1032	292	0.00121065375302663	0.752942950282292	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Intrasporangiaceae	Phycicoccus	0.000543188391426002	0.0265486725663717	ASV_1032	ASV_93	Cluster_21	19
ASV_1044	313	0.00124223602484472	1.90879841283536	Bacteria	Chloroflexi	TK10	NA	NA	NA	0.00102711157059734	0.0619469026548673	ASV_1044	ASV_1028	Cluster_73	25
ASV_1045	559	0.00178890876565295	145.887998663714	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium_sensu_stricto_13	0	0	ASV_1045	ASV_191	Cluster_30	34
ASV_105	279	0.00119189511323004	0.289043575209179	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	A21b	NA	0.00189859062232278	0.0619469026548673	ASV_105	ASV_88	Cluster_20	52
ASV_1050	284	0.00119904076738609	0.548759559903082	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Rhizobacter	0.00126427309932463	0.0442477876106195	ASV_1050	ASV_88	Cluster_20	52
ASV_1052	559	0.00178890876565295	145.887998663714	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Terrimonas	0	0	ASV_1052	ASV_88	Cluster_20	52
ASV_1055	559	0.00178890876565295	145.887998663714	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	0	0	ASV_1055	ASV_88	Cluster_20	52
ASV_1058	559	0.00178890876565295	145.887998663714	Bacteria	Acidobacteriota	Subgroup_5	NA	NA	NA	0	0	ASV_1058	ASV_135	Cluster_26	46
ASV_1066	274	0.00118483412322275	0.126557902115844	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Terrimonas	0.000260281103591879	0.00884955752212389	ASV_1066	ASV_135	Cluster_26	46
ASV_107	325	0.00126103404791929	3.7929481874075	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	0.000881877983360713	0.0707964601769911	ASV_107	ASV_107	Cluster_24	35
ASV_1072	298	0.00121951219512195	1.49654203046165	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Duganella	0.00481299269909929	0.115044247787611	ASV_1072	ASV_93	Cluster_21	19
ASV_1074	290	0.00120772946859903	0.348617699059048	Bacteria	Actinobacteriota	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Pseudonocardia	4.51508036843056e-05	0.00884955752212389	ASV_1074	ASV_93	Cluster_21	19
ASV_1079	347	0.0012970168612192	5.25193612891966	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Arenimonas	0.000960234980639427	0.115044247787611	ASV_1079	ASV_221	Cluster_35	22
ASV_1080	283	0.00119760479041916	0.47780648717201	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	SC-I-84	NA	0.00131262912715662	0.0442477876106195	ASV_1080	ASV_537	Cluster_56	49
ASV_1084	559	0.00178890876565295	145.887998663714	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Rhizobacter	0	0	ASV_1084	ASV_135	Cluster_26	46
ASV_1085	281	0.001194743130227	0.161879330837607	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	SC-I-84	NA	0.000252844500632111	0.00884955752212389	ASV_1085	ASV_135	Cluster_26	46
ASV_1092	277	0.00118906064209275	0.259701134015427	Bacteria	Proteobacteria	Gammaproteobacteria	Steroidobacterales	Steroidobacteraceae	Steroidobacter	0.00255724517596368	0.079646017699115	ASV_1092	ASV_135	Cluster_26	46
ASV_1098	559	0.00178890876565295	145.887998663714	Bacteria	Nitrospirota	Nitrospiria	Nitrospirales	Nitrospiraceae	Nitrospira	0	0	ASV_1098	ASV_135	Cluster_26	46
ASV_1101	559	0.00178890876565295	145.887998663714	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	Acidobacteriaceae_(Subgroup_1)	Occallatibacter	0	0	ASV_1101	ASV_3117	Cluster_121	25
ASV_1103	559	0.00178890876565295	145.887998663714	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	0	0	ASV_1103	ASV_856	Cluster_67	35
ASV_1105	559	0.00178890876565295	145.887998663714	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	0	0	ASV_1105	ASV_111	Cluster_25	53
ASV_1106	559	0.00178890876565295	145.887998663714	Bacteria	Acidobacteriota	Subgroup_5	NA	NA	NA	0	0	ASV_1106	ASV_135	Cluster_26	46
ASV_1107	284	0.00119904076738609	0.491994299603197	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	NA	0.000598005720457822	0.0176991150442478	ASV_1107	ASV_537	Cluster_56	49
ASV_1109	292	0.00121065375302663	0.245798208694093	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Intrasporangiaceae	Terrabacter	4.0043246706443e-05	0.00884955752212389	ASV_1109	ASV_93	Cluster_21	19
ASV_111	559	0.00178890876565295	145.887998663714	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	0	0	ASV_111	ASV_111	Cluster_25	53
ASV_1111	559	0.00178890876565295	145.887998663714	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	0	0	ASV_1111	ASV_88	Cluster_20	52
ASV_1116	301	0.00122399020807834	1.51424706897579	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Rhizobacter	0.0101363507707038	0.230088495575221	ASV_1116	ASV_537	Cluster_56	49
ASV_1119	297	0.00121802679658952	1.53284843966433	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiales_Incertae_Sedis	NA	0.00180919265291793	0.0707964601769911	ASV_1119	ASV_537	Cluster_56	49
ASV_112	271	0.00118063754427391	0.0564763084306059	Bacteria	Nitrospirota	Nitrospiria	Nitrospirales	Nitrospiraceae	Nitrospira	0.00129342329467378	0.0265486725663717	ASV_112	ASV_88	Cluster_20	52
ASV_1124	276	0.00118764845605701	0.202578442264234	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Janthinobacterium	0.00205935556015996	0.0442477876106195	ASV_1124	ASV_537	Cluster_56	49
ASV_1125	559	0.00178890876565295	145.887998663714	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	NA	NA	0	0	ASV_1125	ASV_222	Cluster_36	28
ASV_1126	369	0.00133511348464619	10.8233198098949	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Cellvibrionaceae	Cellvibrio	0.00332172212905483	0.176991150442478	ASV_1126	ASV_2072	Cluster_101	52
ASV_1127	329	0.00126742712294043	2.78950923942211	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Arenimonas	0.000487289715160541	0.0619469026548673	ASV_1127	ASV_856	Cluster_67	35
ASV_1129	274	0.00118483412322275	0.139185389568662	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Pseudorhodoplanes	0.00217685716337191	0.0442477876106195	ASV_1129	ASV_222	Cluster_36	28
ASV_1131	282	0.00119617224880383	0.409324291073909	Bacteria	Proteobacteria	Gammaproteobacteria	PLTA13	NA	NA	0.00156248024503805	0.0442477876106195	ASV_1131	ASV_135	Cluster_26	46
ASV_1132	559	0.00178890876565295	145.887998663714	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	ADurb.Bin063-1	0	0	ASV_1132	ASV_88	Cluster_20	52
ASV_114	334	0.00127551020408163	3.97280266266911	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Ideonella	0.0311979067410422	0.345132743362832	ASV_114	ASV_2072	Cluster_101	52
ASV_1149	308	0.00123456790123457	2.62746055032597	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Ramlibacter	0.00150538687442739	0.0530973451327434	ASV_1149	ASV_88	Cluster_20	52
ASV_1155	275	0.00118623962040332	0.141296112366382	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	Gaiellaceae	Gaiella	0.000465766185374942	0.00884955752212389	ASV_1155	ASV_191	Cluster_30	34
ASV_1158	278	0.00119047619047619	0.28179884573148	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Mesorhizobium	0.00238645866451988	0.0707964601769911	ASV_1158	ASV_111	Cluster_25	53
ASV_116	292	0.00121065375302663	1.10002787887365	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Pseudolabrys	0.00155901147866556	0.0530973451327434	ASV_116	ASV_135	Cluster_26	46
ASV_1162	559	0.00178890876565295	145.887998663714	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	NA	0	0	ASV_1162	ASV_88	Cluster_20	52
ASV_1164	274	0.00118483412322275	0.119802808516403	Bacteria	Proteobacteria	Gammaproteobacteria	CCD24	NA	NA	0.000173520735727919	0.00884955752212389	ASV_1164	ASV_744	Cluster_61	25
ASV_1168	559	0.00178890876565295	145.887998663714	Bacteria	Chloroflexi	TK10	NA	NA	NA	0	0	ASV_1168	ASV_1819	Cluster_95	11
ASV_1170	559	0.00178890876565295	145.887998663714	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	0	0	ASV_1170	ASV_111	Cluster_25	53
ASV_1173	273	0.00118343195266272	0.0848038065243524	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Phenylobacterium	0.0101153073813239	0.353982300884956	ASV_1173	ASV_2072	Cluster_101	52
ASV_1177	277	0.00118906064209275	0.184594940885967	Bacteria	Proteobacteria	Gammaproteobacteria	PLTA13	NA	NA	0.000384763370527126	0.00884955752212389	ASV_1177	ASV_135	Cluster_26	46
ASV_1191	290	0.00120772946859903	0.728323452225115	Bacteria	Chloroflexi	Dehalococcoidia	S085	NA	NA	0.000461958034173763	0.0176991150442478	ASV_1191	ASV_80	Cluster_19	16
ASV_1192	559	0.00178890876565295	145.887998663714	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	MND1	0	0	ASV_1192	ASV_856	Cluster_67	35
ASV_1195	283	0.00119760479041916	0.230964675871072	Bacteria	Desulfobacterota	NA	NA	NA	NA	0.000196656833824975	0.00884955752212389	ASV_1195	ASV_88	Cluster_20	52
ASV_1196	338	0.00128205128205128	3.97917834264262	Bacteria	Actinobacteriota	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Pseudonocardia	0.000607906860730355	0.106194690265487	ASV_1196	ASV_93	Cluster_21	19
ASV_1206	274	0.00118483412322275	0.14032418550572	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	Pseudarthrobacter	0.000285469597487868	0.00884955752212389	ASV_1206	ASV_93	Cluster_21	19
ASV_1209	292	0.00121065375302663	0.60267066195607	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	Ellin517	3.339455668726e-05	0.00884955752212389	ASV_1209	ASV_1028	Cluster_73	25
ASV_1210	559	0.00178890876565295	145.887998663714	Bacteria	Myxococcota	Polyangia	Polyangiales	Polyangiaceae	Pajaroellobacter	0	0	ASV_1210	ASV_80	Cluster_19	16
ASV_1211	277	0.00118906064209275	0.195239502530242	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Terrimonas	0.00113265867807088	0.0176991150442478	ASV_1211	ASV_537	Cluster_56	49
ASV_1214	319	0.00125156445556946	1.8514797448757	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Rhizobacter	0.0108196718204839	0.345132743362832	ASV_1214	ASV_2072	Cluster_101	52
ASV_1215	559	0.00178890876565295	145.887998663714	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	NA	0	0	ASV_1215	ASV_1447	Cluster_85	33
ASV_122	365	0.00132802124833997	9.77779777767912	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	NA	0.00799831900366635	0.212389380530973	ASV_122	ASV_221	Cluster_35	22
ASV_1224	277	0.00118906064209275	0.152673538120776	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	mle1-7	8.76193814071673e-05	0.00884955752212389	ASV_1224	ASV_135	Cluster_26	46
ASV_1228	559	0.00178890876565295	145.887998663714	Bacteria	Actinobacteriota	Actinobacteria	Catenulisporales	Catenulisporaceae	Catenulispora	0	0	ASV_1228	ASV_1028	Cluster_73	25
ASV_1236	559	0.00178890876565295	145.887998663714	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	TRA3-20	NA	0	0	ASV_1236	ASV_1447	Cluster_85	33
ASV_1239	294	0.00121359223300971	0.563384529928068	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	SC-I-84	NA	5.08595259892178e-05	0.00884955752212389	ASV_1239	ASV_744	Cluster_61	25
ASV_124	336	0.00127877237851662	4.02931797497016	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Pelomonas	0.0142431631069193	0.309734513274336	ASV_124	ASV_221	Cluster_35	22
ASV_1247	559	0.00178890876565295	145.887998663714	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	0	0	ASV_1247	ASV_111	Cluster_25	53
ASV_125	292	0.00121065375302663	1.11991799766137	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	0.00793275694451008	0.20353982300885	ASV_125	ASV_107	Cluster_24	35
ASV_1252	559	0.00178890876565295	145.887998663714	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	NA	NA	0	0	ASV_1252	ASV_537	Cluster_56	49
ASV_1255	559	0.00178890876565295	145.887998663714	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	A21b	NA	0	0	ASV_1255	ASV_1819	Cluster_95	11
ASV_1258	328	0.00126582278481013	4.15452230131371	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Asticcacaulis	0.000937375219241333	0.0707964601769911	ASV_1258	ASV_221	Cluster_35	22
ASV_1262	559	0.00178890876565295	145.887998663714	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	NA	NA	0	0	ASV_1262	ASV_222	Cluster_36	28
ASV_1268	559	0.00178890876565295	145.887998663714	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	NA	NA	0	0	ASV_1268	ASV_135	Cluster_26	46
ASV_1273	329	0.00126742712294043	3.38493463294813	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Phenylobacterium	0.000563232538436585	0.079646017699115	ASV_1273	ASV_2072	Cluster_101	52
ASV_1281	284	0.00119904076738609	0.401769675245273	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Arenimonas	0.00062157606405394	0.0176991150442478	ASV_1281	ASV_3117	Cluster_121	25
ASV_1286	355	0.00131061598951507	7.38761260634604	Bacteria	Myxococcota	Polyangia	Polyangiales	BIrii41	NA	0.0019524904739721	0.150442477876106	ASV_1286	ASV_221	Cluster_35	22
ASV_1287	559	0.00178890876565295	145.887998663714	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	Gaiellaceae	Gaiella	0	0	ASV_1287	ASV_111	Cluster_25	53
ASV_1288	271	0.00118063754427391	0.0623277127744564	Bacteria	Acidobacteriota	Acidobacteriae	Subgroup_2	NA	NA	0.000465766185374942	0.00884955752212389	ASV_1288	ASV_3117	Cluster_121	25
ASV_1290	559	0.00178890876565295	145.887998663714	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	0	0	ASV_1290	ASV_80	Cluster_19	16
ASV_1293	559	0.00178890876565295	145.887998663714	Bacteria	NA	NA	NA	NA	NA	0	0	ASV_1293	ASV_1447	Cluster_85	33
ASV_1302	559	0.00178890876565295	145.887998663714	Bacteria	Actinobacteriota	Acidimicrobiia	Actinomarinales	NA	NA	0	0	ASV_1302	ASV_88	Cluster_20	52
ASV_1304	287	0.00120336943441637	0.338046109348992	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	0.000196656833824975	0.00884955752212389	ASV_1304	ASV_107	Cluster_24	35
ASV_1305	306	0.00123152709359606	1.5662253621966	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	NA	0.000567161407676663	0.0442477876106195	ASV_1305	ASV_1028	Cluster_73	25
ASV_1307	559	0.00178890876565295	145.887998663714	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	SC-I-84	NA	0	0	ASV_1307	ASV_135	Cluster_26	46
ASV_131	271	0.00118063754427391	0.0716272874256874	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	NA	0.00157201427373213	0.0442477876106195	ASV_131	ASV_80	Cluster_19	16
ASV_1314	559	0.00178890876565295	145.887998663714	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas	0	0	ASV_1314	ASV_135	Cluster_26	46
ASV_1316	559	0.00178890876565295	145.887998663714	Bacteria	Actinobacteriota	Actinobacteria	Frankiales	Geodermatophilaceae	Blastococcus	0	0	ASV_1316	ASV_856	Cluster_67	35
ASV_132	268	0.00117647058823529	0.0187829123370223	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	NA	0.0451548202223654	0.725663716814159	ASV_132	ASV_2072	Cluster_101	52
ASV_1322	559	0.00178890876565295	145.887998663714	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	NA	0	0	ASV_1322	ASV_537	Cluster_56	49
ASV_1324	559	0.00178890876565295	145.887998663714	Bacteria	RCP2-54	NA	NA	NA	NA	0	0	ASV_1324	ASV_88	Cluster_20	52
ASV_1327	559	0.00178890876565295	145.887998663714	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	0	0	ASV_1327	ASV_222	Cluster_36	28
ASV_1329	559	0.00178890876565295	145.887998663714	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	NA	0	0	ASV_1329	ASV_135	Cluster_26	46
ASV_1342	356	0.00131233595800525	7.36858866127251	Bacteria	Myxococcota	Polyangia	Haliangiales	Haliangiaceae	Haliangium	0.006444685809987	0.230088495575221	ASV_1342	ASV_221	Cluster_35	22
ASV_135	559	0.00178890876565295	145.887998663714	Bacteria	Nitrospirota	Nitrospiria	Nitrospirales	Nitrospiraceae	Nitrospira	0	0	ASV_135	ASV_135	Cluster_26	46
ASV_1359	285	0.00120048019207683	0.40543509306491	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	0.000285469597487868	0.00884955752212389	ASV_1359	ASV_111	Cluster_25	53
ASV_1366	288	0.00120481927710843	0.673673119320303	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	NA	0.00132317453098981	0.0619469026548673	ASV_1366	ASV_1028	Cluster_73	25
ASV_137	324	0.00125944584382872	3.20742998759357	Bacteria	Chloroflexi	TK10	NA	NA	NA	0.00102346546052497	0.0707964601769911	ASV_137	ASV_1028	Cluster_73	25
ASV_1373	559	0.00178890876565295	145.887998663714	Bacteria	Chloroflexi	TK10	NA	NA	NA	0	0	ASV_1373	ASV_1819	Cluster_95	11
ASV_1375	291	0.00120918984280532	0.799576774339406	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	0.0008354476147705	0.0530973451327434	ASV_1375	ASV_93	Cluster_21	19
ASV_1377	559	0.00178890876565295	145.887998663714	Bacteria	Actinobacteriota	MB-A2-108	NA	NA	NA	0	0	ASV_1377	ASV_191	Cluster_30	34
ASV_1379	559	0.00178890876565295	145.887998663714	Bacteria	Desulfobacterota	Desulfuromonadia	Geobacterales	Geobacteraceae	Trichlorobacter	0	0	ASV_1379	ASV_135	Cluster_26	46
ASV_1382	559	0.00178890876565295	145.887998663714	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	MND1	0	0	ASV_1382	ASV_537	Cluster_56	49
ASV_1404	559	0.00178890876565295	145.887998663714	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	0	0	ASV_1404	ASV_111	Cluster_25	53
ASV_1406	277	0.00118906064209275	0.175047200580433	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	0.00026816840976133	0.00884955752212389	ASV_1406	ASV_111	Cluster_25	53
ASV_1408	559	0.00178890876565295	145.887998663714	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	Gaiellaceae	Gaiella	0	0	ASV_1408	ASV_222	Cluster_36	28
ASV_1434	559	0.00178890876565295	145.887998663714	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	NA	0	0	ASV_1434	ASV_88	Cluster_20	52
ASV_1438	559	0.00178890876565295	145.887998663714	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Intrasporangiaceae	Lapillicoccus	0	0	ASV_1438	ASV_856	Cluster_67	35
ASV_1443	559	0.00178890876565295	145.887998663714	Bacteria	Acidobacteriota	Acidobacteriae	Solibacterales	Solibacteraceae	Candidatus_Solibacter	0	0	ASV_1443	ASV_135	Cluster_26	46
ASV_1447	559	0.00178890876565295	145.887998663714	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	MND1	0	0	ASV_1447	ASV_1447	Cluster_85	33
ASV_1450	559	0.00178890876565295	145.887998663714	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	Ellin6067	0	0	ASV_1450	ASV_135	Cluster_26	46
ASV_1451	559	0.00178890876565295	145.887998663714	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Rhodanobacter	0	0	ASV_1451	ASV_744	Cluster_61	25
ASV_1459	559	0.00178890876565295	145.887998663714	Bacteria	Proteobacteria	Gammaproteobacteria	Steroidobacterales	Steroidobacteraceae	NA	0	0	ASV_1459	ASV_88	Cluster_20	52
ASV_1471	279	0.00119189511323004	0.31577797322604	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides	0.00121355715811047	0.0353982300884956	ASV_1471	ASV_222	Cluster_36	28
ASV_1474	281	0.001194743130227	0.226727082552006	Bacteria	Deinococcota	Deinococci	Deinococcales	Deinococcaceae	Deinococcus	0.000742533185840708	0.0176991150442478	ASV_1474	ASV_1028	Cluster_73	25
ASV_1475	305	0.001230012300123	1.26103968896644	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	0.000147252799961628	0.0176991150442478	ASV_1475	ASV_107	Cluster_24	35
ASV_1481	559	0.00178890876565295	145.887998663714	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	NA	0	0	ASV_1481	ASV_856	Cluster_67	35
ASV_1482	273	0.00118343195266272	0.124051489982133	Bacteria	Myxococcota	Polyangia	Haliangiales	Haliangiaceae	Haliangium	0.00262454224884386	0.0619469026548673	ASV_1482	ASV_1819	Cluster_95	11
ASV_1483	559	0.00178890876565295	145.887998663714	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Leptothrix	0	0	ASV_1483	ASV_1819	Cluster_95	11
ASV_1485	277	0.00118906064209275	0.16688507041847	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	mle1-7	0.000368731563421829	0.00884955752212389	ASV_1485	ASV_537	Cluster_56	49
ASV_1486	559	0.00178890876565295	145.887998663714	Bacteria	Actinobacteriota	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Pseudonocardia	0	0	ASV_1486	ASV_191	Cluster_30	34
ASV_1497	559	0.00178890876565295	145.887998663714	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Pseudolabrys	0	0	ASV_1497	ASV_744	Cluster_61	25
ASV_1498	305	0.001230012300123	1.77994915383118	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	0.00027840076282955	0.0265486725663717	ASV_1498	ASV_107	Cluster_24	35
ASV_1501	559	0.00178890876565295	145.887998663714	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Flavisolibacter	0	0	ASV_1501	ASV_856	Cluster_67	35
ASV_1502	559	0.00178890876565295	145.887998663714	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	SC-I-84	NA	0	0	ASV_1502	ASV_135	Cluster_26	46
