Family	Mean	P_value_F	P_value_W	P_adjust_W	P_value_T	P_adjust_T
Cluster_68	32.3927323479886	0.502976586993074	0.595048792146575	1	0.18498347242384	1
Cluster_69	33.4656848288828	0.460156738807443	0.000641131033629055	0.0403912551186305	0.00130206765076031	0.0833323296486598
Cluster_7	34.6434933527442	0.436844075748658	1.66339410066542e-07	1.29744739851903e-05	1.14529454844581e-07	9.0478269327219e-06
Cluster_70	45.2687127546341	0.169608119252362	2.32128179506997e-157	2.29806897711927e-155	2.84410171881656e-166	2.81566070162839e-164
Cluster_71	32.3931017976203	0.494190174395955	0.319349284619938	1	0.177409780657941	1
Cluster_72	30.7653709128779	0.537370079988397	0.99873633949946	1	0.985858119953885	1
Cluster_73	56.2620837419473	0.0516745620706927	9.79808659424299e-288	1.1169818717437e-285	0	0
Cluster_74	34.6536677873172	0.457385055678198	0.00028668002058056	0.0192075613788975	8.46186343618081e-07	6.60025348022103e-05
Cluster_75	29.7180021849136	0.548201315094922	0.99995097630305	1	0.999998490124065	1
Cluster_76	33.3224736365815	0.456643860220149	0.000229324056147334	0.015823359874166	0.00202880486075643	0.127814706227655
Cluster_77	31.6914175656178	0.502248039921681	0.572080959697109	1	0.66623900872243	1
Cluster_78	31.3520309536196	0.500946942547655	0.530500026607924	1	0.874191509549242	1
Cluster_79	31.7060958623523	0.501792698002061	0.557595736149157	1	0.65308949006962	1
Cluster_8	32.6300786104093	0.477895679479763	0.0370210137912399	1	0.0766009897163262	1
Cluster_80	32.8528010024648	0.475347451181444	0.0231697432859449	1	0.0304687675816184	1
Cluster_81	31.0933490358644	0.505906796568408	0.683445633679149	1	0.958060985898954	1
Cluster_82	29.9558989974391	0.555183224529101	0.999995894641766	1	0.999935325018548	1
Cluster_83	32.1867763647864	0.499659336786062	0.489018271542656	1	0.294968829075266	1
Cluster_84	29.9249686383038	0.543763417830178	0.999797440580773	1	0.999980719817313	1
Cluster_85	92.9334335328703	0.000331387730390363	0	0	0	0
Cluster_86	30.1858090653807	0.534429751703738	0.997302319393243	1	0.999826544156817	1
Cluster_87	33.0850580559319	0.48808353331838	0.167767379997922	1	0.0155452724244733	0.901625800619451
Cluster_88	33.3930071699581	0.425395599373315	8.24219631333852e-10	6.6761790138042e-08	0.000233661153375127	0.0158889584295086
Cluster_89	31.8413888990078	0.521638016665514	0.959825906869152	1	0.545459333871931	1
Cluster_9	48.2683394344517	0.128510138103518	2.54624200206668e-198	2.59716684210801e-196	9.57742967877619e-232	9.76897827235171e-230
Cluster_90	31.6286319447467	0.486822067555876	0.143444665947176	1	0.724224983263424	1
Cluster_91	30.8880542934553	0.525408079114815	0.979980472376736	1	0.978756532930721	1
Cluster_92	31.5682632863822	0.507505552641742	0.727928135276537	1	0.747696684329278	1
Cluster_93	36.4379903085647	0.355715637284746	1.01668932104321e-31	8.94686602518025e-30	6.53350228169341e-24	5.7494820078902e-22
Cluster_94	30.21087137574	0.536642376142782	0.998467993970397	1	0.99971285920875	1
Cluster_95	61.4018928246214	0.0328613517583787	0	0	0	0
Cluster_96	30.6783731821695	0.534534311700095	0.997371746686489	1	0.993030976403338	1
Cluster_97	35.1741194192308	0.416235637756952	6.46632160530352e-12	5.30238371634889e-10	1.15634929881804e-10	9.59769918018973e-09
Cluster_98	29.6899893771542	0.541373715977948	0.999586510933824	1	0.999999660846305	1
Cluster_99	33.244818024203	0.475119780221633	0.0221792649424023	1	0.00604010087732464	0.368446153516803
